,Best approach,Silhouette Coefficient,Calinski-Harabasz,Davies-Bouldin,Dunn-Index,Composite Score
39-features-Mourachan-WetA-20min-full-day_n_neighbors_20_min_dist_0.2,"eps=0.1, min_samples=2",0.0771036,27.843493938140664,1.0790258806560327,0.1280926714205216,1.4816021693698005
39-features-Mourachan-WetA-20min-full-day_n_neighbors_20_min_dist_0.3,"eps=0.1, min_samples=2",-0.15789905,10.760642400018618,1.2102399673579025,0.14146322937864927,1.6358867872520058
39-features-Mourachan-WetA-20min-full-day_n_neighbors_20_min_dist_0.4,"eps=0.7000000000000001, min_samples=8",0.2176484,17.827971489554105,0.6225353441964872,0.3507396753520783,1.791682593911651
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.22793552,28.89806984833799,1.3113228336109781,0.15496987808623747,1.5939393485777682
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_5_min_dist_0.2,"eps=0.9, min_samples=10",-0.45273334,14.447858210222455,1.3636673514552768,0.26233567915244604,1.3257715754162784
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_5_min_dist_0.3,"eps=0.8, min_samples=9",-0.09601764,4.460305043566716,1.362272859609451,2.3690935199853222,1.386834184169153
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_5_min_dist_0.4,"eps=0.6, min_samples=7",-0.063524894,4.638931782250197,1.2694958158765242,0.718844359078281,1.5030943666258914
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_10_min_dist_0.1,"eps=0.1, min_samples=2",0.14460729,41.91449101625332,1.2880882995454046,0.08663267146399185,1.308523537064213
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_10_min_dist_0.2,"eps=0.1, min_samples=2",-0.06986486,11.771646161817992,1.3051314407594024,0.172469786647376,1.4982405447212408
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_10_min_dist_0.3,"eps=0.9, min_samples=10",-0.038773898,11.252031409376055,0.9442564290838424,0.37839425009539196,1.857391001655495
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_10_min_dist_0.4,"eps=0.7000000000000001, min_samples=8",-0.115553156,6.45913744992895,1.0656067294955305,0.41725646394308863,1.539640151731561
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.105512396,46.44588035360233,1.3475783491370448,0.07823549151273974,0.7119808464637363
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_15_min_dist_0.2,"eps=0.1, min_samples=2",-0.06320409,16.805394514769745,1.1895472071459183,0.09499691421212182,1.3684053153031028
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_15_min_dist_0.3,"eps=0.8, min_samples=9",-0.140754,17.582797438172204,0.8037174262623851,0.18716942553755786,1.367544098831103
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_15_min_dist_0.4,"eps=0.6, min_samples=7",0.012541981,6.0909763564415185,1.0102234305276203,0.9449407670104072,1.5730305585392537
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_20_min_dist_0.1,"eps=0.1, min_samples=2",0.11021036,69.17044818903588,1.5589621480378824,0.08328097334736584,0.607556118098787
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_20_min_dist_0.2,"eps=0.1, min_samples=2",-0.058828745,16.327986607612694,1.2628250221261061,0.14003406998418552,1.4375700159100164
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_20_min_dist_0.3,"eps=0.9, min_samples=10",0.26144603,25.298663592264177,0.5612833584106391,0.37485781725675926,2.514842932220593
39-features-Rinyirru-WetB-20min-full-day_n_neighbors_20_min_dist_0.4,"eps=0.7000000000000001, min_samples=8",-0.09204039,11.237054460119689,0.990593782008748,0.36321422660474434,1.4345340296030766
39-features-Undara-DryB-20min-full-day_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.28356487,25.96100217089114,1.046612393590181,0.10130588034080994,2.088548135156002
39-features-Undara-DryB-20min-full-day_n_neighbors_5_min_dist_0.2,"eps=0.1, min_samples=2",0.024374455,9.798413495162599,1.0293572410791523,0.25115259107152144,1.9208587767071468
39-features-Undara-DryB-20min-full-day_n_neighbors_5_min_dist_0.3,"eps=0.7000000000000001, min_samples=8",-0.076921135,4.057684838799216,1.3632362325141119,1.0226453178743353,1.691997394212567
39-features-Undara-DryB-20min-full-day_n_neighbors_5_min_dist_0.4,"eps=0.6, min_samples=7",-0.045578856,13.806935024432702,0.9281129007491403,0.3201838968242554,1.7458656330971236
39-features-Undara-DryB-20min-full-day_n_neighbors_10_min_dist_0.1,"eps=0.1, min_samples=2",0.2441445,36.905534184949474,1.095426258631529,0.14932570719983032,1.7154317980021854
39-features-Undara-DryB-20min-full-day_n_neighbors_10_min_dist_0.2,"eps=0.1, min_samples=2",0.015016208,12.099615629483521,1.056952897964513,0.17352580559460837,1.682643354967215
39-features-Undara-DryB-20min-full-day_n_neighbors_10_min_dist_0.3,"eps=0.9, min_samples=10",0.17103872,30.535460249709615,0.6531882350749401,0.1873850271409893,2.4980760388528305
39-features-Undara-DryB-20min-full-day_n_neighbors_10_min_dist_0.4,"eps=0.6, min_samples=7",0.035425447,19.655476695635087,0.6534207251127886,0.08932559749039135,1.9178040991913892
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.21239975,40.94231296739042,1.1394678056898986,0.10664728068470916,1.7981703410487158
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.2,"eps=0.1, min_samples=2",0.03412389,12.451788248004222,1.1002818929872886,0.17270619390370526,1.7944874485553426
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.3,"eps=0.1, min_samples=2",-0.22852091,6.138905647840215,1.0882943235316407,0.13052099636238024,1.7207604774972536
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.4,"eps=0.7000000000000001, min_samples=8",0.104670204,14.811213985611875,0.7707426508843478,0.7547132290934883,2.5112784268815957
39-features-Undara-DryB-20min-full-day_n_neighbors_20_min_dist_0.1,"eps=0.1, min_samples=2",0.1594824,47.739010779382916,1.165177925226794,0.0650441481473397,1.7384904287313068
39-features-Undara-DryB-20min-full-day_n_neighbors_20_min_dist_0.2,"eps=0.1, min_samples=2",0.018210502,13.650676655221385,1.1298542995523415,0.09647310618876316,1.6787999517073684
39-features-Undara-DryB-20min-full-day_n_neighbors_20_min_dist_0.3,"eps=0.9, min_samples=10",-0.024638765,40.72870316446863,0.6224027151828235,0.19738056534697346,2.416578877835634
39-features-Undara-DryB-20min-full-day_n_neighbors_20_min_dist_0.4,"eps=0.7000000000000001, min_samples=8",0.06884342,17.36008478034269,0.7635860622476304,0.498690722723032,2.4298954045433163
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.1918248,22.33469108283959,1.1318489454367213,0.1408217024927013,1.9475365194677732
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.2,"eps=0.9, min_samples=10",-0.16553393,14.553418247449699,0.868320671781437,0.30698227649317883,1.5044750148710073
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.3,"eps=0.8, min_samples=9",0.108980834,12.82058546468849,0.8163528582682531,0.7083810110274503,1.9564122388913558
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.4,"eps=0.6, min_samples=7",-0.12485623,5.846887883409198,1.056701166530679,0.5546638366208116,1.481803389204476
39-features-Wambiana-WetA-20min-full-day_n_neighbors_10_min_dist_0.1,"eps=0.1, min_samples=2",0.106438205,27.340571031324682,1.227296171559105,0.10524827685116347,1.0119734394498987
39-features-Wambiana-WetA-20min-full-day_n_neighbors_10_min_dist_0.2,"eps=0.9, min_samples=10",-0.5298188,21.477923801621376,0.8639825658920623,0.21011429950841165,1.3651016622235168
39-features-Wambiana-WetA-20min-full-day_n_neighbors_10_min_dist_0.3,"eps=0.9, min_samples=10",-0.14657998,4.817834339830138,1.4491964275099496,0.589579096257851,1.2755468577045659
39-features-Wambiana-WetA-20min-full-day_n_neighbors_10_min_dist_0.4,"eps=0.5, min_samples=6",-0.033266243,14.020986807875689,0.8169729281048681,0.43494406892107507,1.4453765956465456
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.091169454,31.859935224506977,1.2757481317858113,0.12196278512344265,1.067569372399825
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.2,"eps=0.9, min_samples=10",-0.6959608,20.814353373514017,1.008234655063522,0.17762833804974057,1.8409733663282477
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.3,"eps=0.7000000000000001, min_samples=8",-0.43774194,17.309570433081394,1.065809097012042,0.19170431607112964,1.1807292975502683
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.4,"eps=0.5, min_samples=6",-0.13392721,12.942865126968668,0.7179442001570107,0.43785311566198537,1.2513181935744275
39-features-Wambiana-WetA-20min-full-day_n_neighbors_20_min_dist_0.1,"eps=0.1, min_samples=2",0.021677693,32.6875854407521,1.2826557388083148,0.07302780173540786,0.31082084281467703
39-features-Wambiana-WetA-20min-full-day_n_neighbors_20_min_dist_0.2,"eps=0.1, min_samples=2",-0.1509564,12.114730821850394,1.1391172404374383,0.12540594295132604,0.7840444547839955
39-features-Wambiana-WetA-20min-full-day_n_neighbors_20_min_dist_0.3,"eps=0.9, min_samples=10",-0.106017865,10.05816861929081,1.143094533690224,0.25186288867740536,0.845274490148814
39-features-Wambiana-WetA-20min-full-day_n_neighbors_20_min_dist_0.4,"eps=0.1, min_samples=2",-0.5556889,3.766593324672851,1.1113915599939934,0.3164600366964097,1.1110761743055029
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.14943144,13.669196059707017,1.0325360595437814,0.14759073069526135,1.1225822842199156
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.2,"eps=0.9, min_samples=10",-0.049073808,8.957273451389902,1.1908493987956648,0.4851029977984176,1.5829227540142035
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.3,"eps=0.6, min_samples=7",-0.21592297,11.514466530938162,0.7679579988606332,0.3933895814576137,1.3937343855609863
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.4,"eps=0.4, min_samples=5",-0.24527545,7.229079186525964,1.4049755009251725,0.33304981791181176,1.2272168499292122
Tarcutta-DryA-20210430_n_neighbors_10_min_dist_0.1,"eps=0.1, min_samples=2",0.09204991,15.405260174801633,1.0467338342339663,0.14188241248514083,1.7483263204537391
Tarcutta-DryA-20210430_n_neighbors_10_min_dist_0.2,"eps=0.9, min_samples=10",0.064627685,13.824535328440708,0.9201031383089373,0.592443130658772,2.0551533884818163
Tarcutta-DryA-20210430_n_neighbors_10_min_dist_0.3,"eps=0.6, min_samples=7",0.06534013,10.864448306409695,0.8457635573234683,0.5247821092024132,1.7065361144893274
Tarcutta-DryA-20210430_n_neighbors_10_min_dist_0.4,"eps=0.4, min_samples=5",-0.12376623,7.925273595058033,0.8518034321857566,0.40390164589866234,1.8128622327388886
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.057337776,16.63503625528782,1.0333765741687613,0.0890419014965563,0.7695500647214759
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.2,"eps=0.9, min_samples=10",-0.08298387,20.17271844928518,0.852749008888629,0.1678824829604398,1.9907851327743902
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.3,"eps=0.8, min_samples=9",0.1984765,17.029571659995483,0.7159136896968993,0.46738234560178044,1.7683018309275267
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.4,"eps=0.4, min_samples=5",-0.25825986,4.424495705605119,1.4964019869402643,0.4568360701676657,1.5075172016220193
Tarcutta-DryA-20210430_n_neighbors_20_min_dist_0.1,"eps=0.1, min_samples=2",0.067510076,16.295486538170724,1.0569063088889397,0.05639152549548407,0.5225542352610777
Tarcutta-DryA-20210430_n_neighbors_20_min_dist_0.2,"eps=0.9, min_samples=10",-0.18058176,18.243925749078574,1.361312672967184,0.16923824279250033,0.9713579414519578
Tarcutta-DryA-20210430_n_neighbors_20_min_dist_0.3,"eps=0.7000000000000001, min_samples=8",-0.07071384,13.486439868412134,0.7639801337858945,0.33046163074352514,1.6301721441480248
Tarcutta-DryA-20210430_n_neighbors_20_min_dist_0.4,"eps=0.5, min_samples=6",0.19982837,12.48212216944754,0.6763763469630808,0.5946645546096253,2.0862436646972427
